"Id","UserId","Avatar","Author","Content","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"17880542010336014","46346278390","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/295902157_1822640434605302_6593033250792121711_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QF8kNuYogBD7jadCk1EZJfrW38uoyKf-P84JTafGe-7o-bb-GGmnTqkIilN5OiUxcg&_nc_ohc=1Jy3RD_6-48Q7kNvwGVq7pQ&_nc_gid=HC5znjGolFJvCSIk-hXXbQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMG2Y_e5Br12Mr8c6MmnkamjppOPd3xI6fLxdSuvAF8Lw&oe=68577452&_nc_sid=f5838a","rjd.88","Recipe","0","0","1","06/16/2025 11:45 AM"
"18031241675462445","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QHzQeqjxZvCDcH9YDLDDBtEEd3jU_ItRUtCT0Cwf8oDv6VjVdAiYygOtK7CzFB8aGM&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=fX2kLwHLR1apXhXoYaqoKw&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfOVm6Bab4EEjL4OAfBi4uNirkymPDIUU62PpRSxJE3DBA&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@rjd.88 As you requested, we sent the link to your DMs","0","1","0","06/16/2025 11:46 AM"
"18396593689112785","241511881","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/474122429_516679944161227_6061599039810658506_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEy9zKKG6YjmtEAb8ywQ1lkGawGrcqQ35kZJy1dQG9n7bDPWVh2QwUuhbt7DTSfFgA&_nc_ohc=kKACriQE77EQ7kNvwGTHo8J&_nc_gid=0VRd1si03Lk5QaWqd8rx-Q&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOcr5oXYRTcKC8pNKuBApcTDeZ1lSe736fcWEbE_5Z1IA&oe=68575E1A&_nc_sid=f5838a","vera_english","Everything on this page is so delicious !","1","0","0","06/16/2025 12:11 PM"
"17893825995253316","519344439","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/11930880_1644106045858382_1766747182_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEy9zKKG6YjmtEAb8ywQ1lkGawGrcqQ35kZJy1dQG9n7bDPWVh2QwUuhbt7DTSfFgA&_nc_ohc=wMMUxl8CRmIQ7kNvwGzwqWx&_nc_gid=0VRd1si03Lk5QaWqd8rx-Q&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfNVmxh3LTHk3iicP4vgTQD2LiL791rDKAOX0i6PhSe98w&oe=68576BD7&_nc_sid=f5838a","dizzybliss","Also super yummy if you add some banana with oats as you cook it.","1","0","1","06/16/2025 12:54 PM"
"18041082929312163","59331715575","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/342750868_143312675378356_7159229094594805666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHReDglDSc16iIEbHRnHH_6K5VI1rZfZNr0n3hBuOElwBos_ZSTTmfCVT3Uj4c4qUc&_nc_ohc=ThnXKN8KB6YQ7kNvwHTBknH&_nc_gid=VUxE4p6HhX-onWVgvfdZtw&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfP62zt19C3y_OWq_kE-YwkyEii-56UASFFRTpnU3ZQjKA&oe=68575D1C&_nc_sid=7b9ede","largestpetitionformm","-@dizzybliss 🙌❤️","0","1","0","06/16/2025 10:54 PM"
"17971497983904041","175232152","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/429697867_413839907970955_4274506259448413866_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QF8kNuYogBD7jadCk1EZJfrW38uoyKf-P84JTafGe-7o-bb-GGmnTqkIilN5OiUxcg&_nc_ohc=fvvuKFPeNzMQ7kNvwGj971Y&_nc_gid=HC5znjGolFJvCSIk-hXXbQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOnT6BENIpodvjyBpmY5UKGTcSb7TUceyWGrrytTeH8Iw&oe=68575843&_nc_sid=f5838a","starsmoonlove3","Where do you get wild blueberries I've never heard of them in New Zealand? Can you use normal blueberries?","0","0","4","06/16/2025 1:14 PM"
"17854700220454227","59331715575","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/342750868_143312675378356_7159229094594805666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QE3hAmWhRMmiStwZkWOPB1BY6h8vJlo-E19mmM4myD3YaOgus01IL-VBGy6-DwiNbU&_nc_ohc=ThnXKN8KB6YQ7kNvwHTBknH&_nc_gid=87WnW1ya89MH7CPeAfOKlQ&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfNT84yGJ91c32kLoGGSbs8a78J7bgqK2Gtgm_mYZqVURg&oe=68575D1C&_nc_sid=7b9ede","largestpetitionformm","-@starsmoonlove3 you buy them frozen. They must be Vaccinium Angustifolium or from Canada/Maine. We get them at health food stotes in Aus","1","1","0","06/16/2025 10:54 PM"
"18054069428369578","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QE3hAmWhRMmiStwZkWOPB1BY6h8vJlo-E19mmM4myD3YaOgus01IL-VBGy6-DwiNbU&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=87WnW1ya89MH7CPeAfOKlQ&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfPKJMiun2SerZBSLGzUh_wuB-lFNg-HWFP5ze4Dxhk3qw&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@largestpetitionformm Link has been sent! Check your DMs. Thanks for being here!","2","1","0","06/16/2025 10:54 PM"
"18076601047917781","175232152","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/429697867_413839907970955_4274506259448413866_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QE3hAmWhRMmiStwZkWOPB1BY6h8vJlo-E19mmM4myD3YaOgus01IL-VBGy6-DwiNbU&_nc_ohc=fvvuKFPeNzMQ7kNvwGj971Y&_nc_gid=87WnW1ya89MH7CPeAfOKlQ&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfNSbjzJUEPMldSDPujF_G-dZ9Hr2KnLTg-eTePO_G7Ctg&oe=68575843&_nc_sid=7b9ede","starsmoonlove3","-@largestpetitionformm yay! Thank you so much for the proper name. I've found some frozen from Canada with that name close by! Epic! 🙌","1","1","0","06/16/2025 11:35 PM"
"18354544603152472","59331715575","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/342750868_143312675378356_7159229094594805666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QE3hAmWhRMmiStwZkWOPB1BY6h8vJlo-E19mmM4myD3YaOgus01IL-VBGy6-DwiNbU&_nc_ohc=ThnXKN8KB6YQ7kNvwHTBknH&_nc_gid=87WnW1ya89MH7CPeAfOKlQ&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfNT84yGJ91c32kLoGGSbs8a78J7bgqK2Gtgm_mYZqVURg&oe=68575D1C&_nc_sid=7b9ede","largestpetitionformm","-@starsmoonlove3 🙌 happy healing ❤️","0","1","0","06/16/2025 11:38 PM"
"18051010697613599","280073511","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/11142997_1589932337915147_1218839828_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QF8kNuYogBD7jadCk1EZJfrW38uoyKf-P84JTafGe-7o-bb-GGmnTqkIilN5OiUxcg&_nc_ohc=Kqu6d60Zca4Q7kNvwGYJuCm&_nc_gid=HC5znjGolFJvCSIk-hXXbQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfPRXV4pNAsuaI8l82WmjFBJNi3EzjOjLygqAbO9OsBkxA&oe=685763EB&_nc_sid=f5838a","bethanaharp","Recipe","0","0","1","06/16/2025 1:27 PM"
"18015764030540452","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QHBFNdKyIJcicA3jhrMofRazdUbhqrh5bZxz9_Dh9gJ5YcURoq_4uomyktPiD8IALM&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=VtCZTrUa9MV_ul6J98X6mQ&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfNQzhvl5rVZfn_y5dOUsap0s8q7ZFLBK9L-_kamTE_7SA&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@bethanaharp Hi, we sent the link to your DMs!","0","1","0","06/16/2025 1:27 PM"
"17972594834899948","280073511","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/11142997_1589932337915147_1218839828_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QF8kNuYogBD7jadCk1EZJfrW38uoyKf-P84JTafGe-7o-bb-GGmnTqkIilN5OiUxcg&_nc_ohc=Kqu6d60Zca4Q7kNvwGYJuCm&_nc_gid=HC5znjGolFJvCSIk-hXXbQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfPRXV4pNAsuaI8l82WmjFBJNi3EzjOjLygqAbO9OsBkxA&oe=685763EB&_nc_sid=f5838a","bethanaharp","Recipe","0","0","0","06/16/2025 1:29 PM"
"17880178719222752","23018740","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/498943338_18503658760042741_3447187871260158060_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QG9w0yTrNe_2znSDLm56k0yNCCVuxzHOkqpg8wGcKyGcu6s4-C5fZrA_6o8vyHzJDw&_nc_ohc=sFja2xD2Ah4Q7kNvwGAjU9o&_nc_gid=CulKZR-3-C9sUlzZ8BjRIg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMVRIexil9r5Z_AlQ-dWgTTJ-KpwHRvVjPQpd7OGf12hg&oe=68577017&_nc_sid=f5838a","jennarotondo","Any advice for those with diabetes and blood sugar spikes from high sugar foods with no protein?","0","0","1","06/16/2025 2:41 PM"
"18045675692234516","1176377612","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/224598176_875529209743159_6073842269550333180_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEy9zKKG6YjmtEAb8ywQ1lkGawGrcqQ35kZJy1dQG9n7bDPWVh2QwUuhbt7DTSfFgA&_nc_ohc=xdoT0utPbagQ7kNvwG0MkoB&_nc_gid=0VRd1si03Lk5QaWqd8rx-Q&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfN71R6CDXjZ7yCN9NK7U-KxGu9hpwRlmRR5nLFG4lzW7w&oe=68575C83&_nc_sid=f5838a","nia_s_kramer","😮😮😮👏👏👏👏👏","0","0","0","06/16/2025 3:52 PM"
"18128859871429965","6227562887","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/339303471_1419702262099143_2089090417109506804_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QF8kNuYogBD7jadCk1EZJfrW38uoyKf-P84JTafGe-7o-bb-GGmnTqkIilN5OiUxcg&_nc_ohc=ogk_DwJ-nMoQ7kNvwEazNAb&_nc_gid=HC5znjGolFJvCSIk-hXXbQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOmBGMg2H64l8PIGlkkVKUxdb9V2p8dOP54oL7Zz2gwoA&oe=685753F1&_nc_sid=f5838a","belle_topia","What’s difference between wild & fresh blueberries? 🫐","0","0","1","06/16/2025 4:40 PM"
"18161405497361587","59331715575","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/342750868_143312675378356_7159229094594805666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGOC93Awik7f1ygTw4yjZ-a6jb_c2GuUMJH0cKd0cs464Q5-w2OdVIuO4k1GMBpgaU&_nc_ohc=ThnXKN8KB6YQ7kNvwHTBknH&_nc_gid=N8kPGLhOX1cOdKi9suRjZw&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfMiYW-SM3orfWXLyUSSZFoXBD91qnnt5gYNxUwgo_PQ8Q&oe=68575D1C&_nc_sid=7b9ede","largestpetitionformm","-https://www.medicalmedium.com/blog/wild-blueberries","0","1","0","06/16/2025 10:50 PM"
"18060818198230355","33160083475","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/254934760_1125728051500881_5997353163607978308_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QF8kNuYogBD7jadCk1EZJfrW38uoyKf-P84JTafGe-7o-bb-GGmnTqkIilN5OiUxcg&_nc_ohc=5PX5VY6WhigQ7kNvwFS4EA0&_nc_gid=HC5znjGolFJvCSIk-hXXbQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOAWWEzFa8Xp1lnYYda5PjEXR3mC27IlTG18Ireh6nclQ&oe=68575E21&_nc_sid=f5838a","golly_144","I’ve been having porridge a lot more as it’s so cold now & I just feel like a warm breakfast. I always forget about WBB & use bananas. Must try but then again I still have my HMDS later","0","0","1","06/16/2025 5:08 PM"
"17893055187252631","59331715575","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/342750868_143312675378356_7159229094594805666_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QEVrs3WHr3fccPJ6qc6lAx0xhr7KnqPgclwNIslW8DZ5iFoHApt9moozUJfQaQPwSI&_nc_ohc=ThnXKN8KB6YQ7kNvwHTBknH&_nc_gid=9rdgL_-GQHv4tCD0kp5udQ&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfNkjWHYBdgO7Hs9tFXmXkALccsKtqKTYarP_flEB9PJ9g&oe=68575D1C&_nc_sid=7b9ede","largestpetitionformm","-@golly_144 🙌 i use both in mine and sometimes other berries as well. Cant get enough fruit in the morning 😍","0","1","0","06/16/2025 10:49 PM"
"18142983721393968","1778899113","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/497462858_18506277400019114_7489770211548447697_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QG9w0yTrNe_2znSDLm56k0yNCCVuxzHOkqpg8wGcKyGcu6s4-C5fZrA_6o8vyHzJDw&_nc_ohc=_BvT8rv-tqEQ7kNvwFCzRuz&_nc_gid=CulKZR-3-C9sUlzZ8BjRIg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfNgZEjtAwmG1ZowYHW5I5LUQ9PsgTZPrI5mfQ6kmTFpJw&oe=68576FBD&_nc_sid=f5838a","maddyfoti","Recipe","0","0","1","06/16/2025 7:04 PM"
"18052538780099610","70054800965","https://instagram.fgua10-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fgua10-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QGHvUTCD4C2Is4loBGfII0t7IX1w6hSN2ltzZeUoLwNsTSRXRQtuHnfq0OgaTmyFgo&_nc_ohc=WRvLfBrM4kwQ7kNvwGmhnBr&_nc_gid=Y1HvUw-Oa4uKuStQFP7kuQ&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfM8bC5oPRWj6XCEF3aKytHKfPLlU58n4YpQiZEcQ3kUOA&oe=685772E8&_nc_sid=e7f676","az_afhak","Recipe","0","0","1","06/16/2025 7:04 PM"
"18053425580342149","44110352705","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/241292899_371443744710428_3405140940848879734_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG9w0yTrNe_2znSDLm56k0yNCCVuxzHOkqpg8wGcKyGcu6s4-C5fZrA_6o8vyHzJDw&_nc_ohc=8Tu220J_hI8Q7kNvwHXnWr7&_nc_gid=CulKZR-3-C9sUlzZ8BjRIg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOOm_cw08Vfg3EHgxp8JYYsK3iRR4fMcFjQXLIPIRKhbQ&oe=68575B7B&_nc_sid=f5838a","nicola.onefourfour","Recipe","0","0","1","06/16/2025 7:14 PM"
"18070112308982488","1360587421","https://instagram.fgua10-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=instagram.fgua10-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QGHvUTCD4C2Is4loBGfII0t7IX1w6hSN2ltzZeUoLwNsTSRXRQtuHnfq0OgaTmyFgo&_nc_ohc=WRvLfBrM4kwQ7kNvwGmhnBr&_nc_gid=Y1HvUw-Oa4uKuStQFP7kuQ&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfM8bC5oPRWj6XCEF3aKytHKfPLlU58n4YpQiZEcQ3kUOA&oe=685772E8&_nc_sid=e7f676","annewalsh8","Recipe 🙌","0","0","1","06/16/2025 7:28 PM"
