"Id","UserId","Avatar","Author","Content","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"18085134277737308","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QEqKXCY0VpguGB18-YihJsHaCGV-hfwh0pYh_TT86JM4cxviAykryQYZpH7Nfm2Ccg&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=1CmUZ6K4jDYBVrzdlkepXg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfODuGpBfSrn7s9fh0VSa_YP_wLEwPXpBC9PgqwPbwkODw&oe=6857421E&_nc_sid=f5838a","medicalmedium","#chemtrails #birds #chemtrail #heavymetaldetoxsmoothie #detoxsmoothie #hmds #heavymetaldetoxcleanse #healing #healinginspiration #inspiration #inspirational #heal #chronicillness #chronicallyill #foodismedicine #lifechangingfoods #thyroidhealing #liverrescue #cleansetoheal #celeryjuice #celeryjuicebenefits #celeryjuiceheals #celery #brainsaver #brainsaverprotocols #medicalmediumcommunity #medicalmedium","1","0","0","06/16/2025 4:35 PM"
"18048965102599993","1955613791","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/50064437_240596870184971_6439737916238331904_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEqKXCY0VpguGB18-YihJsHaCGV-hfwh0pYh_TT86JM4cxviAykryQYZpH7Nfm2Ccg&_nc_ohc=EgqE7y8fZd8Q7kNvwGr80Zv&_nc_gid=1CmUZ6K4jDYBVrzdlkepXg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfNtt6dje6ZNfycHFRILcZYhVBVlxQ1Um07D33tx2RDhVQ&oe=685773E4&_nc_sid=f5838a","j.draayer","Heartbreaking 😢😢","5","0","0","06/16/2025 4:37 PM"
"17889058704271591","26432714","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/471922583_625961773202199_6709664764456705786_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QEqKXCY0VpguGB18-YihJsHaCGV-hfwh0pYh_TT86JM4cxviAykryQYZpH7Nfm2Ccg&_nc_ohc=8odVkhXwO9QQ7kNvwEvlxYZ&_nc_gid=1CmUZ6K4jDYBVrzdlkepXg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOtlL2QD7TjW5mXuYCljwvW4Wi9xzfIuydsE60jlvR2Ew&oe=68575E5E&_nc_sid=f5838a","abigailoneill","💔💔","1","0","0","06/16/2025 4:38 PM"
"17964362714783029","1280071885","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/11419034_1603079133306948_1480827374_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEqKXCY0VpguGB18-YihJsHaCGV-hfwh0pYh_TT86JM4cxviAykryQYZpH7Nfm2Ccg&_nc_ohc=Yxxz9MKy3lEQ7kNvwHk-D44&_nc_gid=1CmUZ6K4jDYBVrzdlkepXg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMDmOtai6ybvwPYcuP7sZag6XMpr7KRpFTthmptR2IXrw&oe=68575909&_nc_sid=f5838a","amykassamdesign","When is this going to stop???!!!","1","0","0","06/16/2025 4:38 PM"
"17978654411707633","51178903850","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/318349424_1395874297884963_4217095835125603034_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QEqKXCY0VpguGB18-YihJsHaCGV-hfwh0pYh_TT86JM4cxviAykryQYZpH7Nfm2Ccg&_nc_ohc=AXVlHywm_PMQ7kNvwFQrgcl&_nc_gid=1CmUZ6K4jDYBVrzdlkepXg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMFEC3WZ1K9zFazmM6LKlblVoVHfgeeKDPuzzu-opNH6A&oe=685776E2&_nc_sid=f5838a","yours____atharva","Listen","1","0","1","06/16/2025 4:39 PM"
"18047288033191711","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QFYtNXaWtyKk0j8G9rAk6pxcgB0WxAlBivmtzHasECWQVn2DCvKppUKsw4hAvbNFvI&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=ISTsi2jAk1K83r6BtjdbrA&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfPfoyz2Ya5I_ln3fra-FVRdvKw7SXoJOPOJZB2s8jUyaA&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@yours____atharva As promised, we sent the link check your DMs!","0","1","0","06/16/2025 4:40 PM"
"18082006390763343","1762944774","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/377777036_1960026444371361_5978173579981155522_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE2Fz9DCelbilh-kuuajkthP6HBm4iln-eOJXfcJes2Nh4yk5GYr2Y7-e0HPvgWA9E&_nc_ohc=RGmFQlHrmqEQ7kNvwGKgR0N&_nc_gid=ghgPFZzSAMVi3PJjLVuPKA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfPE4fXr7VW5fGUqAnZ23_peE1N5aoou8cNYgNejqxYyRQ&oe=6857681D&_nc_sid=f5838a","libba4eva","This makes me so sad. Is there hope?","16","0","0","06/16/2025 4:41 PM"
"17874275283261924","62832247784","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/452012804_1007967194213892_3452483693992314032_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE2Fz9DCelbilh-kuuajkthP6HBm4iln-eOJXfcJes2Nh4yk5GYr2Y7-e0HPvgWA9E&_nc_ohc=3IXJJku22TUQ7kNvwF6G3N_&_nc_gid=ghgPFZzSAMVi3PJjLVuPKA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOBnny0Os8dLGc3DyH0hLTtH6DnXffFVcbI6NZk4z8vJA&oe=6857745B&_nc_sid=f5838a","mm.nm.777","✨️💙✨️","1","0","0","06/16/2025 4:41 PM"
"18056738036254148","6386847228","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/29092585_2130309673858596_3595785734478364672_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE2Fz9DCelbilh-kuuajkthP6HBm4iln-eOJXfcJes2Nh4yk5GYr2Y7-e0HPvgWA9E&_nc_ohc=yqZ3iU92V4IQ7kNvwG0nPKt&_nc_gid=ghgPFZzSAMVi3PJjLVuPKA&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfP7qpzKydtFDx66YZ6G2MDLiQcq9O1YR5PiBhRmIEwcug&oe=685752D5&_nc_sid=f5838a","victoria.rising.from.the.ashes","So many truth bombs in this podcast. Thank you for exposing this, Medical Medium, Spirit of the Most High, and MM team. I pray that somehow this is stopped before it is too late and our migratory birds are wiped out. 🙏🏻✨🕊️","18","0","0","06/16/2025 4:41 PM"
"18054420335362840","8307692902","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/500819555_18270471607276903_5681359782167056448_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEqKXCY0VpguGB18-YihJsHaCGV-hfwh0pYh_TT86JM4cxviAykryQYZpH7Nfm2Ccg&_nc_ohc=31KV8FUmDMwQ7kNvwGcIntB&_nc_gid=1CmUZ6K4jDYBVrzdlkepXg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfPVF8UahzYP2nmWr7C3Mn1jU9Ykwxuvi21wPwrd0OwS7w&oe=685776ED&_nc_sid=f5838a","_wildhorse17_","😢","1","0","0","06/16/2025 4:43 PM"
